x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,frame,label
0.36058157682418823,0.5275946259498596,0.3162194788455963,0.9999985098838806,0.35124948620796204,0.5147374868392944,0.38706254959106445,0.999998152256012,0.3524080812931061,0.506217360496521,0.387318879365921,0.999997615814209,0.35460537672042847,0.49757423996925354,0.38711482286453247,0.9999976754188538,0.3543832302093506,0.5372324585914612,0.39371880888938904,0.9999988079071045,0.35747912526130676,0.5448834300041199,0.39369362592697144,0.9999987483024597,0.36111876368522644,0.5521042943000793,0.3938235640525818,0.9999991059303284,0.3739110827445984,0.4828770160675049,0.5803443193435669,0.9999982714653015,0.3777255713939667,0.563825786113739,0.6188154220581055,0.999999463558197,0.37972429394721985,0.5095158219337463,0.3720286190509796,0.9999947547912598,0.3835321068763733,0.5409372448921204,0.38161367177963257,0.9999967813491821,0.4418796896934509,0.420843243598938,0.510335385799408,0.9998157620429993,0.4489835202693939,0.6217732429504395,0.5859821438789368,0.999970018863678,0.33032098412513733,0.3414483368396759,0.36377355456352234,0.9969207644462585,0.3314014971256256,0.7006118893623352,0.48972347378730774,0.9988583326339722,0.2003580778837204,0.4071037471294403,0.4559831917285919,0.9715444445610046,0.19722986221313477,0.6776131391525269,0.502293586730957,0.9898680448532104,0.17882896959781647,0.4315791130065918,0.4323684573173523,0.8775095343589783,0.16941766440868378,0.6762179732322693,0.45622092485427856,0.9573389887809753,0.18440304696559906,0.4472963809967041,0.47364342212677,0.8475180864334106,0.17396031320095062,0.6532126069068909,0.49651262164115906,0.942331850528717,0.19322025775909424,0.4445474445819855,0.46680498123168945,0.8275588154792786,0.18415942788124084,0.6509886384010315,0.5051835179328918,0.931468665599823,0.6565976738929749,0.4421820044517517,-0.03331733122467995,0.999740719795227,0.656463086605072,0.5889804363250732,0.03351805359125137,0.9998974800109863,0.6883872747421265,0.3752424418926239,-0.6463102698326111,0.989113986492157,0.6772240996360779,0.72083580493927,-0.5407813787460327,0.9926542639732361,0.8972367644309998,0.3706861734390259,-0.49304282665252686,0.8943543434143066,0.9059064388275146,0.7218316793441772,-0.4741963744163513,0.9712636470794678,0.944783091545105,0.398365318775177,-0.48416149616241455,0.8853265047073364,0.950853705406189,0.687757670879364,-0.473204642534256,0.9458036422729492,0.9824011921882629,0.2924800515174866,-0.7016569972038269,0.9017883539199829,0.9875971674919128,0.8041860461235046,-0.6977194547653198,0.9458425641059875,50,1
0.3605935275554657,0.5275986790657043,0.3087056279182434,0.9999986290931702,0.3512594401836395,0.5147297978401184,0.3814208507537842,0.9999983310699463,0.3524217903614044,0.5062001943588257,0.3816768527030945,0.9999977946281433,0.3546272814273834,0.4975306987762451,0.381490558385849,0.9999979138374329,0.3543878197669983,0.5372309684753418,0.3873557448387146,0.999998927116394,0.35747602581977844,0.5448817610740662,0.38732513785362244,0.9999988675117493,0.3611099123954773,0.5521001219749451,0.3874492347240448,0.9999991655349731,0.3739696741104126,0.4826461970806122,0.5798458456993103,0.9999984502792358,0.3777458965778351,0.5635883808135986,0.6157227158546448,0.9999995231628418,0.37990838289260864,0.5094517469406128,0.3656621277332306,0.9999951124191284,0.3836115896701813,0.5409342646598816,0.37451493740081787,0.9999970197677612,0.44260308146476746,0.4201178252696991,0.509247899055481,0.9998260736465454,0.4497501254081726,0.6214433908462524,0.578583300113678,0.9999716281890869,0.33055001497268677,0.3331785798072815,0.34677132964134216,0.9969344735145569,0.33151209354400635,0.7070578932762146,0.47465503215789795,0.9989067912101746,0.20100337266921997,0.3939328193664551,0.40927985310554504,0.9722193479537964,0.19777996838092804,0.6830717325210571,0.46215710043907166,0.9903426170349121,0.17928490042686462,0.4160340428352356,0.3712022602558136,0.880604088306427,0.1701851189136505,0.6808360815048218,0.4040229618549347,0.9594494104385376,0.18451662361621857,0.43438827991485596,0.40709689259529114,0.8518113493919373,0.17477969825267792,0.6577355861663818,0.4425145983695984,0.9452218413352966,0.19413739442825317,0.43253374099731445,0.41413211822509766,0.8327117562294006,0.18481968343257904,0.6558821797370911,0.4627912938594818,0.9347217082977295,0.6580156087875366,0.44183120131492615,-0.033639006316661835,0.9997599720954895,0.6577699184417725,0.588956356048584,0.033843521028757095,0.9999047517776489,0.6885030269622803,0.3751599192619324,-0.6567703485488892,0.9893772602081299,0.6775842905044556,0.7206264138221741,-0.5724088549613953,0.9928940534591675,0.8991423845291138,0.37018805742263794,-0.5250170826911926,0.8925519585609436,0.9060588479042053,0.7218308448791504,-0.5092684030532837,0.9708299040794373,0.9466938972473145,0.3979776203632355,-0.518957257270813,0.8848106265068054,0.951105535030365,0.687778115272522,-0.5099793076515198,0.946164608001709,0.9847226142883301,0.29187071323394775,-0.7507385015487671,0.9009591341018677,0.9879274964332581,0.8043455481529236,-0.7416382431983948,0.9457517862319946,51,1
0.36035528779029846,0.5274022817611694,0.32249915599823,0.9999987483024597,0.35116350650787354,0.514478325843811,0.3960322439670563,0.9999985098838806,0.3523190915584564,0.5060144066810608,0.3962939381599426,0.9999979734420776,0.35448163747787476,0.4973854422569275,0.3961128294467926,0.9999980926513672,0.35425785183906555,0.5367711186408997,0.40192872285842896,0.9999990463256836,0.3572773039340973,0.5443190336227417,0.40189412236213684,0.9999989867210388,0.36081331968307495,0.5515300631523132,0.40202468633651733,0.9999992251396179,0.37382984161376953,0.4824145436286926,0.5951842069625854,0.9999985694885254,0.37761232256889343,0.5626180768013,0.6309475302696228,0.9999995827674866,0.3795911967754364,0.5091570019721985,0.379436194896698,0.9999955296516418,0.3833194077014923,0.5406137108802795,0.38824960589408875,0.9999972581863403,0.44261178374290466,0.418565958738327,0.522155225276947,0.999838650226593,0.45047008991241455,0.62103670835495,0.591195285320282,0.999973475933075,0.3341900706291199,0.3245999813079834,0.35639071464538574,0.9970077872276306,0.3322034776210785,0.713329553604126,0.47711479663848877,0.9989482164382935,0.20291556417942047,0.382674902677536,0.40887609124183655,0.973311722278595,0.19902673363685608,0.6893758773803711,0.4619494676589966,0.9907405972480774,0.1796192079782486,0.40368109941482544,0.36788690090179443,0.8852024674415588,0.17044414579868317,0.6878201365470886,0.4045151174068451,0.961207389831543,0.18608947098255157,0.4247455894947052,0.40331602096557617,0.8578217029571533,0.17612643539905548,0.6648472547531128,0.44233959913253784,0.9476361274719238,0.19636832177639008,0.422658234834671,0.4116540253162384,0.8395581245422363,0.1869651824235916,0.662360429763794,0.46250805258750916,0.9374374151229858,0.6594233512878418,0.4406944513320923,-0.03418672829866409,0.9997790455818176,0.6594438552856445,0.5883534550666809,0.03439728543162346,0.9999119639396667,0.6886744499206543,0.3751105070114136,-0.6640119552612305,0.9896735548973083,0.6777899861335754,0.7199814915657043,-0.5828808546066284,0.9931519031524658,0.9016717672348022,0.3692382872104645,-0.5542841553688049,0.8920066356658936,0.9065230488777161,0.7212713956832886,-0.5325644016265869,0.9706377983093262,0.9494014382362366,0.3967614471912384,-0.5503655672073364,0.8848966956138611,0.9513395428657532,0.6874164342880249,-0.534805953502655,0.9468109607696533,0.9875948429107666,0.29164260625839233,-0.7851467728614807,0.9014605283737183,0.9880366325378418,0.8040962815284729,-0.7645267248153687,0.9461154341697693,52,1
0.3602977991104126,0.5269456505775452,0.3290843665599823,0.9999988675117493,0.3511412441730499,0.5136849880218506,0.4014418423175812,0.9999986290931702,0.35230231285095215,0.5052871108055115,0.4017065167427063,0.999998152256012,0.3544451594352722,0.4967305064201355,0.40149593353271484,0.9999982714653015,0.3541373610496521,0.5359129905700684,0.40726542472839355,0.9999991059303284,0.35701116919517517,0.5434032678604126,0.407218873500824,0.9999990463256836,0.3603050112724304,0.5506545305252075,0.4073643088340759,0.9999992847442627,0.3738028407096863,0.48167654871940613,0.5973621606826782,0.9999986886978149,0.37727734446525574,0.5614912509918213,0.632501482963562,0.9999996423721313,0.3795958161354065,0.5089259743690491,0.3851657807826996,0.9999958872795105,0.3832854926586151,0.5402809381484985,0.393829882144928,0.9999974966049194,0.4425925016403198,0.4167485535144806,0.5315553545951843,0.9998505115509033,0.45130205154418945,0.62054044008255,0.5976933836936951,0.9999751448631287,0.336609810590744,0.31388041377067566,0.3968285620212555,0.9971067309379578,0.3350634276866913,0.7230755686759949,0.49850279092788696,0.9989823698997498,0.207743838429451,0.37344029545783997,0.48304009437561035,0.9742541313171387,0.20415006577968597,0.7003846168518066,0.4874613285064697,0.9910433888435364,0.1819574385881424,0.39503246545791626,0.4570644199848175,0.889133632183075,0.17270053923130035,0.6981922388076782,0.43348902463912964,0.9625230431556702,0.1897115260362625,0.4156716465950012,0.4923159182071686,0.8628316521644592,0.1801598221063614,0.6753511428833008,0.46743273735046387,0.9494912028312683,0.20051343739032745,0.41260525584220886,0.4908786118030548,0.8453880548477173,0.19197674095630646,0.6728485226631165,0.48693612217903137,0.9395384788513184,0.6598879098892212,0.43895354866981506,-0.03496156632900238,0.9997960925102234,0.6599026322364807,0.5876210331916809,0.035191990435123444,0.9999182224273682,0.6892200112342834,0.3748394548892975,-0.6598859429359436,0.9900586605072021,0.678098201751709,0.719668447971344,-0.5651288628578186,0.993405818939209,0.9015026092529297,0.36893990635871887,-0.5333191156387329,0.8912118077278137,0.9069333076477051,0.7210260629653931,-0.5074877738952637,0.9706032276153564,0.949018657207489,0.39614176750183105,-0.5253599882125854,0.8853257894515991,0.9514195919036865,0.6870591640472412,-0.5084639191627502,0.9470345973968506,0.9863513112068176,0.2933100759983063,-0.7534986734390259,0.9019665122032166,0.9887414574623108,0.8039413094520569,-0.7268195748329163,0.9465346932411194,53,1
0.36003848910331726,0.5267839431762695,0.3378349244594574,0.9999989867210388,0.35114234685897827,0.5134283900260925,0.411362886428833,0.9999987483024597,0.3523047864437103,0.505078136920929,0.41163188219070435,0.9999983310699463,0.35444632172584534,0.4965222179889679,0.41142699122428894,0.9999984502792358,0.3540976643562317,0.5354886054992676,0.41824740171432495,0.9999991655349731,0.356867253780365,0.5428460240364075,0.4181913435459137,0.9999991059303284,0.35997259616851807,0.5499776601791382,0.418337345123291,0.9999993443489075,0.37380000948905945,0.48160019516944885,0.6075605750083923,0.9999988079071045,0.3770923316478729,0.5604140162467957,0.6465936303138733,0.9999997019767761,0.3790854215621948,0.5088199377059937,0.39292189478874207,0.9999961853027344,0.3825877010822296,0.5401127934455872,0.40271762013435364,0.9999976754188538,0.4423583745956421,0.4165540337562561,0.5410903096199036,0.9998611807823181,0.45141881704330444,0.6204267144203186,0.6059924960136414,0.9999769330024719,0.3399212062358856,0.30368664860725403,0.4120992422103882,0.9972278475761414,0.33818021416664124,0.7346886992454529,0.5031461119651794,0.999029815196991,0.2119269222021103,0.36506757140159607,0.4919928312301636,0.975382387638092,0.20888280868530273,0.7110800743103027,0.4929090738296509,0.9913755655288696,0.18641416728496552,0.38684946298599243,0.46531084179878235,0.8936475515365601,0.17667797207832336,0.7041162848472595,0.4398380517959595,0.9635929465293884,0.19466190040111542,0.4072169065475464,0.5021524429321289,0.8683949708938599,0.18768616020679474,0.6805850267410278,0.4759819209575653,0.950962245464325,0.20508968830108643,0.40380993485450745,0.5007665157318115,0.8517212271690369,0.19951385259628296,0.6805716753005981,0.49327272176742554,0.9411683082580566,0.6597685813903809,0.43883052468299866,-0.035282522439956665,0.9998115301132202,0.6601097583770752,0.5876544117927551,0.035536929965019226,0.99992436170578,0.6907522678375244,0.3743034303188324,-0.6471055150032043,0.9899793267250061,0.6788955330848694,0.7195529937744141,-0.5645102858543396,0.9936090707778931,0.9013193845748901,0.3689277470111847,-0.5079812407493591,0.8849518299102783,0.9073892831802368,0.7210128307342529,-0.5067378282546997,0.970721423625946,0.948840856552124,0.3961229920387268,-0.49986597895622253,0.8840388059616089,0.9521116614341736,0.6869888305664062,-0.5073639750480652,0.9480940699577332,0.9856892824172974,0.29266780614852905,-0.7245486378669739,0.8996151685714722,0.9893402457237244,0.8035925030708313,-0.7228153944015503,0.9473153352737427,54,1
0.3600584864616394,0.5267741084098816,0.3279033303260803,0.9999990463256836,0.3512665629386902,0.5132564902305603,0.40135347843170166,0.9999988675117493,0.35245317220687866,0.5048962831497192,0.4016186594963074,0.9999984502792358,0.3545743525028229,0.4963368773460388,0.40140989422798157,0.9999985694885254,0.3540738523006439,0.5354032516479492,0.4074687063694,0.9999992251396179,0.3566814363002777,0.5427607893943787,0.4074257016181946,0.9999991655349731,0.359466552734375,0.5498815178871155,0.4075706899166107,0.9999994039535522,0.37380993366241455,0.48137304186820984,0.5986837148666382,0.999998927116394,0.3765222728252411,0.5601763725280762,0.6339395642280579,0.9999997615814209,0.37913012504577637,0.5088233947753906,0.383821964263916,0.9999964833259583,0.3824940323829651,0.5401079058647156,0.39262303709983826,0.9999978542327881,0.44238123297691345,0.41620519757270813,0.5345826148986816,0.9998704791069031,0.4514605402946472,0.6206719279289246,0.5956656336784363,0.9999783635139465,0.34267404675483704,0.2969247102737427,0.39985743165016174,0.9973455667495728,0.34147900342941284,0.7442463636398315,0.49256646633148193,0.9990688562393188,0.2177095115184784,0.3594726026058197,0.4735617935657501,0.9764771461486816,0.21282722055912018,0.7192690968513489,0.47436976432800293,0.9916602373123169,0.19220858812332153,0.37927916646003723,0.44685423374176025,0.89769446849823,0.18211598694324493,0.7089769244194031,0.42035967111587524,0.9645684361457825,0.19994188845157623,0.4009334444999695,0.4857547879219055,0.873406708240509,0.19392885267734528,0.6843010783195496,0.4565025269985199,0.9523073434829712,0.21049299836158752,0.39666667580604553,0.48315417766571045,0.8574347496032715,0.20479145646095276,0.6863260865211487,0.4746333956718445,0.9427377581596375,0.659644603729248,0.4389190673828125,-0.035189010202884674,0.9998246431350708,0.6600504517555237,0.5881961584091187,0.03545238822698593,0.9999294877052307,0.6921570897102356,0.3739268183708191,-0.6420720219612122,0.9900273680686951,0.6804007291793823,0.7196187973022461,-0.5677182078361511,0.9938044548034668,0.9011963605880737,0.36922717094421387,-0.5023683905601501,0.8815318942070007,0.9083367586135864,0.7212202548980713,-0.507175862789154,0.9709470868110657,0.9486469030380249,0.3961518108844757,-0.49451592564582825,0.8842359781265259,0.9529699683189392,0.6870308518409729,-0.5075507760047913,0.9490889310836792,0.9854931235313416,0.2921965420246124,-0.7175405025482178,0.8981967568397522,0.9905245900154114,0.8035835027694702,-0.7255828380584717,0.9478656649589539,55,1
0.3605618178844452,0.5267720222473145,0.2760058641433716,0.9999991059303284,0.3516016900539398,0.5129052996635437,0.34924647212028503,0.9999989867210388,0.35284414887428284,0.5045429468154907,0.3495040535926819,0.9999985694885254,0.3549591600894928,0.49604377150535583,0.34929361939430237,0.9999986886978149,0.3540748357772827,0.5352362394332886,0.35503023862838745,0.9999992847442627,0.3566052317619324,0.542634904384613,0.3550068438053131,0.9999992251396179,0.35915881395339966,0.5497980117797852,0.35516756772994995,0.999999463558197,0.37386354804039,0.48104190826416016,0.5503858327865601,0.9999989867210388,0.37599796056747437,0.5597308278083801,0.5849059820175171,0.9999997615814209,0.38010817766189575,0.5088337659835815,0.33332693576812744,0.9999967217445374,0.38261619210243225,0.5401153564453125,0.341964989900589,0.9999979734420776,0.44269225001335144,0.4154928922653198,0.500106155872345,0.999878466129303,0.4515894949436188,0.6207976341247559,0.5574702620506287,0.9999794960021973,0.34675198793411255,0.28983017802238464,0.3467070758342743,0.9974868297576904,0.34706801176071167,0.7528635263442993,0.43321895599365234,0.9991117119789124,0.2227468192577362,0.35320425033569336,0.3759831190109253,0.9775456190109253,0.21661274135112762,0.7295033931732178,0.3807506859302521,0.9919729232788086,0.20049907267093658,0.3713417947292328,0.3410036265850067,0.9010469317436218,0.18810568749904633,0.7157151103019714,0.3205347955226898,0.9653499126434326,0.2071518748998642,0.39077112078666687,0.38024428486824036,0.8778121471405029,0.1989663690328598,0.6924301385879517,0.3574507236480713,0.9534952044487,0.2169518619775772,0.3867689073085785,0.38444003462791443,0.8625240325927734,0.2088605761528015,0.6950998902320862,0.3807995319366455,0.9443383812904358,0.6596182584762573,0.4402828812599182,-0.03517359122633934,0.9998360872268677,0.6599863767623901,0.5889838337898254,0.03543437644839287,0.9999337196350098,0.6924288868904114,0.37377864122390747,-0.6417087316513062,0.9901437759399414,0.6801095604896545,0.7206278443336487,-0.5706270933151245,0.9938991069793701,0.9017075300216675,0.36971011757850647,-0.5155805349349976,0.8819732666015625,0.9083611965179443,0.7213400602340698,-0.5196767449378967,0.9711260795593262,0.9488877058029175,0.39613986015319824,-0.509975016117096,0.8855284452438354,0.9529456496238708,0.6870208978652954,-0.5211257338523865,0.9498466849327087,0.9855926036834717,0.29093167185783386,-0.7370139360427856,0.8980011343955994,0.9912227392196655,0.8036646842956543,-0.7425618767738342,0.9477559328079224,56,1
0.36113426089286804,0.52657151222229,0.26332151889801025,0.9999991655349731,0.35196730494499207,0.5120814442634583,0.33421653509140015,0.9999990463256836,0.3532719910144806,0.5036694407463074,0.33448413014411926,0.9999986886978149,0.3553895056247711,0.49527740478515625,0.3342617452144623,0.9999988079071045,0.3540809452533722,0.5349403619766235,0.34186792373657227,0.9999993443489075,0.35654011368751526,0.542463481426239,0.3418393135070801,0.9999992847442627,0.3588750958442688,0.5497129559516907,0.34200504422187805,0.9999995231628418,0.37389543652534485,0.48032480478286743,0.5276448726654053,0.9999990463256836,0.3751203119754791,0.5593197345733643,0.5706488490104675,0.9999997615814209,0.380621999502182,0.50872802734375,0.31775832176208496,0.9999969005584717,0.3826647698879242,0.5401118397712708,0.32875898480415344,0.9999980926513672,0.44289645552635193,0.4143145978450775,0.482481449842453,0.9998853802680969,0.4516017735004425,0.6207992434501648,0.551182746887207,0.999980628490448,0.3546636700630188,0.2792890667915344,0.3477042317390442,0.9976199269294739,0.3574553430080414,0.7595858573913574,0.4399634003639221,0.9991444945335388,0.22764012217521667,0.3433406352996826,0.40035873651504517,0.9782446622848511,0.22633790969848633,0.7446166276931763,0.3952851891517639,0.9921713471412659,0.20867577195167542,0.3649272620677948,0.3727225363254547,0.9025737047195435,0.20016084611415863,0.7356160879135132,0.337786465883255,0.9654467701911926,0.2141777127981186,0.3825725317001343,0.4071717858314514,0.879993736743927,0.20675376057624817,0.7136262655258179,0.3735179603099823,0.9538677930831909,0.2230244278907776,0.3774404525756836,0.40801090002059937,0.8654456734657288,0.2155018150806427,0.7137337923049927,0.394652396440506,0.9452040791511536,0.6595662236213684,0.4412144124507904,-0.035315290093421936,0.9998462200164795,0.6599646210670471,0.5895617604255676,0.035559624433517456,0.9999372363090515,0.6928877830505371,0.37364503741264343,-0.6323460936546326,0.9902961254119873,0.6797001361846924,0.7215752601623535,-0.5507341623306274,0.9939634799957275,0.9016568064689636,0.3699251711368561,-0.5135995745658875,0.8826786875724792,0.9083888530731201,0.7216094732284546,-0.503036618232727,0.9717594385147095,0.9487837553024292,0.3961445987224579,-0.5079077482223511,0.8877703547477722,0.9529044032096863,0.6870243549346924,-0.5038591623306274,0.9514607787132263,0.9854998588562012,0.2904530167579651,-0.7306961417198181,0.8987209796905518,0.9917131662368774,0.8037474751472473,-0.7173112034797668,0.9485838413238525,57,1
0.3611384332180023,0.5246739387512207,0.26609382033348083,0.9999992251396179,0.3519834280014038,0.5102269649505615,0.3364231288433075,0.9999991059303284,0.35328689217567444,0.5020048022270203,0.33669817447662354,0.9999988079071045,0.3553926348686218,0.4940204918384552,0.3364725410938263,0.999998927116394,0.35403957962989807,0.5335469841957092,0.34401699900627136,0.9999994039535522,0.3563842475414276,0.5414305925369263,0.3439813256263733,0.9999993443489075,0.3585878610610962,0.5491364002227783,0.3441475033760071,0.9999995827674866,0.37347182631492615,0.47969233989715576,0.5273739695549011,0.9999991059303284,0.3744538128376007,0.5592332482337952,0.5700209736824036,0.9999997615814209,0.38055330514907837,0.5075026154518127,0.3199727237224579,0.999997079372406,0.3826426863670349,0.5396103858947754,0.3308503329753876,0.9999982118606567,0.44311490654945374,0.4127398431301117,0.4828711748123169,0.9998921155929565,0.4509534537792206,0.6210202574729919,0.5525508522987366,0.9999818205833435,0.35699859261512756,0.2691625952720642,0.36678317189216614,0.997756838798523,0.3619702160358429,0.7685925364494324,0.44451412558555603,0.9991839528083801,0.23119324445724487,0.3341951370239258,0.4511539340019226,0.9790089130401611,0.23093679547309875,0.7547863125801086,0.4063892662525177,0.9924226403236389,0.21351569890975952,0.35835006833076477,0.43004298210144043,0.9042384624481201,0.206466943025589,0.7445322275161743,0.3525913953781128,0.9656403660774231,0.21841207146644592,0.37403225898742676,0.4689655900001526,0.8821104764938354,0.21206651628017426,0.7240314483642578,0.38891327381134033,0.9543225765228271,0.2271524965763092,0.3684948682785034,0.4616451561450958,0.8681070804595947,0.22058531641960144,0.7253978848457336,0.406576544046402,0.9461342692375183,0.658970057964325,0.44119271636009216,-0.03560131788253784,0.9998558759689331,0.6595333218574524,0.5895630717277527,0.03581870347261429,0.9999406933784485,0.69354647397995,0.3729422986507416,-0.6287250518798828,0.9905235171318054,0.6794782280921936,0.7218840718269348,-0.5342566967010498,0.9940661191940308,0.9012104868888855,0.3706728518009186,-0.49338093400001526,0.8841857314109802,0.9081810116767883,0.7212895154953003,-0.48090994358062744,0.9725483059883118,0.9479777216911316,0.39641982316970825,-0.48447689414024353,0.8899116516113281,0.9527869820594788,0.6868645548820496,-0.48037296533584595,0.9529061317443848,0.9851614236831665,0.2912173271179199,-0.700287938117981,0.9000959396362305,0.9916033744812012,0.8037490844726562,-0.6910165548324585,0.9495776295661926,58,1
0.36113661527633667,0.5225194692611694,0.27067843079566956,0.9999992847442627,0.35198527574539185,0.5084627270698547,0.3412887752056122,0.9999991655349731,0.3532728850841522,0.5003558993339539,0.3415587842464447,0.9999988675117493,0.35530489683151245,0.49271348118782043,0.3413398861885071,0.9999989867210388,0.3540153503417969,0.5323058366775513,0.34830442070961,0.999999463558197,0.356302410364151,0.5405169725418091,0.3482667803764343,0.9999994039535522,0.3584529757499695,0.548567533493042,0.34841689467430115,0.9999995827674866,0.3725697696208954,0.47903022170066833,0.5331342220306396,0.9999991655349731,0.37401509284973145,0.5588914752006531,0.57219398021698,0.9999997615814209,0.3803056478500366,0.5055827498435974,0.32485872507095337,0.9999972581863403,0.3825799822807312,0.5385862588882446,0.3354693651199341,0.9999983310699463,0.4431127607822418,0.4110427796840668,0.4845813810825348,0.9998990297317505,0.4502655565738678,0.6210293173789978,0.5608665347099304,0.9999828934669495,0.360357403755188,0.2598969638347626,0.3715478181838989,0.9978903532028198,0.36745935678482056,0.7750512361526489,0.4522840082645416,0.9992231726646423,0.23572038114070892,0.3244340121746063,0.44989484548568726,0.9798515439033508,0.23504363000392914,0.7609307169914246,0.4091782569885254,0.9926782250404358,0.2190016657114029,0.35243237018585205,0.4254628121852875,0.9062418341636658,0.21148450672626495,0.7514205574989319,0.35330331325531006,0.9658369421958923,0.22315047681331635,0.3667071461677551,0.46493497490882874,0.8846496343612671,0.2165740579366684,0.7282698750495911,0.3905525505542755,0.9546899199485779,0.23189860582351685,0.3598588705062866,0.4603813886642456,0.8711021542549133,0.22501397132873535,0.73026043176651,0.4093068838119507,0.9467599391937256,0.6587287187576294,0.440357506275177,-0.037695370614528656,0.9998658895492554,0.6590249538421631,0.5891494750976562,0.03786084055900574,0.9999446272850037,0.6942722797393799,0.3726251721382141,-0.6290856003761292,0.9905142784118652,0.6784012913703918,0.7220130562782288,-0.5389304161071777,0.9941051602363586,0.9010826945304871,0.37111181020736694,-0.49434512853622437,0.8825527429580688,0.9082971215248108,0.721314549446106,-0.48210710287094116,0.9731097221374512,0.9475303292274475,0.3965785801410675,-0.4854253828525543,0.890448808670044,0.9527853727340698,0.6867635250091553,-0.4814901649951935,0.9543428421020508,0.9842978119850159,0.29230087995529175,-0.702009916305542,0.900118350982666,0.991741418838501,0.8039867281913757,-0.698750913143158,0.950416624546051,59,1
